block_number,transaction_index,log_index,transaction_hash,erc20,from_address,to_address,value_binary,value_string,value_f64,chain_id
22816639,47,156,0xefc2de93980ede95eaed1a00067476a2a61f91d259a50a218d97fa02793123f4,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0bd40187d3f65935709a24c441b23f2072bfef8e,0xf80a52b5d2216fa5b6825b6bb6cdef7f0842d0cb,0x0000000000000000000000000000000000000000000000000000000001ad41fb,28131835,28131835.0,1
22816639,48,157,0xf7f3656bd909465621924af78d69bc4956767956c79ef051c06b74b537a7adfe,0xdac17f958d2ee523a2206206994597c13d831ec7,0x559432e18b281731c054cd703d4b49872be4ed53,0xfd82b80188b8075162a08070f5a9bab7aa4918ca,0x0000000000000000000000000000000000000000000000000000000000a05eb0,10510000,10510000.0,1
22816639,53,162,0xf1a3774ef3a2b771f90342a78eaa96074b0b6d9f0cc1eb052206f5be10b43603,0x2f714d7b9a035d4ce24af8d9b6091c07e37f43fb,0xa516f018d5ac6d086a04bbb1a8ecb00eb61a970a,0xc66f2bf012061173afd4643e0a312bfeb0680699,0x000000000000000000000000000000000000000000000129e6ef4fffceddd000,5495323597000000000000,5.495323597e21,1
22816639,54,165,0xa8e4c7da5214499b05ca588b67f93250139b9404ec9a0254b5bb8c94776bda05,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb782151082089fa4745be06ad3323889515a93df,0x6c1e3ddac4d6dbf956ca4f80fa6a9161379f4585,0x000000000000000000000000000000000000000000000000000000020cccb65a,8804677210,8804677210.0,1
22816639,55,166,0x9a8b0078bdaee0bd7e47255247f4569c93c03d3894ed1346ff2ea5aa2a92f1fe,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xfcada922d4323ea674a00625dd03d6a396705713,0x95bdbcd955161a51cb664ab1794d685a323f0e79,0x0000000000000000000000000000000000000000000000000000000000c65d40,13000000,13000000.0,1
22816639,59,170,0x31608bcad184c3808429dee0e94acd229759811488a5097d0604bf87ab8c011c,0x698d9093e21325deeee4ab0a3ace47e366a08555,0x7c14d84b054b9a999ee9885caaaa7093e2eaefea,0xdfa8ead9129d2053f307e9370570a33118619ea0,0x000000000000000000000000000000000000000000228fc54b2478299ecc5a2f,41782415697115044146600495,4.178241569711505e25,1
22816639,59,172,0x31608bcad184c3808429dee0e94acd229759811488a5097d0604bf87ab8c011c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xcb3e83055c83591973e058c3f775e78e4e569b27,0xdfa8ead9129d2053f307e9370570a33118619ea0,0x00000000000000000000000000000000000000000000000003c8810812a5ab59,272609649128483673,2.7260964912848368e17,1
22816639,59,173,0x31608bcad184c3808429dee0e94acd229759811488a5097d0604bf87ab8c011c,0x698d9093e21325deeee4ab0a3ace47e366a08555,0xdfa8ead9129d2053f307e9370570a33118619ea0,0xcb3e83055c83591973e058c3f775e78e4e569b27,0x000000000000000000000000000000000000000000228fc54b2478299ecc5a2f,41782415697115044146600495,4.178241569711505e25,1
22816639,60,176,0x13a2371bb106d58a5912da06b34121ebf9445cb091dc6a089fc6df174c5b2b8f,0x698d9093e21325deeee4ab0a3ace47e366a08555,0x9743cb22875eeed5402fb364059dd70e450785d9,0xdfa8ead9129d2053f307e9370570a33118619ea0,0x00000000000000000000000000000000000000000014e049c9a392662955b1e4,25237687626390555124412900,2.5237687626390554e25,1
22816639,60,178,0x13a2371bb106d58a5912da06b34121ebf9445cb091dc6a089fc6df174c5b2b8f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xcb3e83055c83591973e058c3f775e78e4e569b27,0xdfa8ead9129d2053f307e9370570a33118619ea0,0x00000000000000000000000000000000000000000000000001ff727ee163d4a1,143959602372007073,1.4395960237200707e17,1
22816639,60,179,0x13a2371bb106d58a5912da06b34121ebf9445cb091dc6a089fc6df174c5b2b8f,0x698d9093e21325deeee4ab0a3ace47e366a08555,0xdfa8ead9129d2053f307e9370570a33118619ea0,0xcb3e83055c83591973e058c3f775e78e4e569b27,0x00000000000000000000000000000000000000000014e049c9a392662955b1e4,25237687626390555124412900,2.5237687626390554e25,1
22816639,61,182,0x853e99ad12ca5f1306adec26ca2a02303a21e592d448ea1c80c0f409c12b87c6,0x698d9093e21325deeee4ab0a3ace47e366a08555,0x670acb83377dcdde7524124b7f610796f4f1ed78,0xdfa8ead9129d2053f307e9370570a33118619ea0,0x00000000000000000000000000000000000000000036049d080ac7a79ea70dd8,65303780443436051220336088,6.530378044343605e25,1
22816639,61,184,0x853e99ad12ca5f1306adec26ca2a02303a21e592d448ea1c80c0f409c12b87c6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xcb3e83055c83591973e058c3f775e78e4e569b27,0xdfa8ead9129d2053f307e9370570a33118619ea0,0x000000000000000000000000000000000000000000000000046322a8caba8e1c,316134507197140508,3.161345071971405e17,1
22816639,61,185,0x853e99ad12ca5f1306adec26ca2a02303a21e592d448ea1c80c0f409c12b87c6,0x698d9093e21325deeee4ab0a3ace47e366a08555,0xdfa8ead9129d2053f307e9370570a33118619ea0,0xcb3e83055c83591973e058c3f775e78e4e569b27,0x00000000000000000000000000000000000000000036049d080ac7a79ea70dd8,65303780443436051220336088,6.530378044343605e25,1
22816639,62,188,0xb5650b02d6c142c1ed3be31c5338e82a0658d1fd51b1c3125e63da4e4a7aa691,0x6982508145454ce325ddbe47a25d4ec3d2311933,0xf7283cdc49b33d6b98e0e1dd28a4faa7a8897351,0x980a06708bdecd0ad3dbe9201c041588bf02c863,0x00000000000000000000000000000000000000000024655cc78b38d7ac000000,44000000000000000000000000,4.4e25,1
22816639,64,213,0x350cf4d5c1d7843dde9a47cb766ee27408149164b7d44cf725d07d055ba454e5,0xdac17f958d2ee523a2206206994597c13d831ec7,0x29aff0b05725fcef0186f76324427f1ab71ae65d,0xa03400e098f4421b34a3a44a1b4e571419517687,0x0000000000000000000000000000000000000000000000000000000005f40c40,99880000,99880000.0,1
22816639,66,214,0xe5ebef51831a11c0eb9fe9f8b96a16e646310c23d6f261318ed7dbc80e145b27,0xb3999f658c0391d94a37f7ff328f3fec942bcadc,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x07f1e90ae8e622187daefc01dffe603cfd1ea401,0x0000000000000000000000000000000000000000000009e4d705c3ca78c90000,46722650000000000000000,4.672265e22,1
22816639,69,217,0x0c036f90b9e941a141ad6638e603b5f45d259b97252a16d8ada0cdd4a90612a8,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x79eceda7e838c1abb734166dbe82fb1a69727b72,0xadbaf392768eaa46f87da19073d1ace3a9fad3f9,0x00000000000000000000000000000000000000000000000000000000363d7f80,910000000,910000000.0,1
22816639,71,218,0xc6d1dddbc432f7995854791e6d0d037b4fa670aca8d038730b0bef68f04bbe1c,0xe0b7ad7f8f26e2b00c8b47b5df370f15f90fcf48,0xb3e22c32ab869b8e764b97f23fb7c72b466005d0,0xf125a1941c3ff980dd6ccfa3ecd8ab6135e7ba2d,0x000000000000000000000000000000000000000000003825f6cae5b3a9f2d1f9,265152835850065824371193,2.6515283585006583e23,1
22816639,72,219,0x655999b018f4ffb8c5b6a8fde1e33f525f00ee8d3ca1cba67701334d0407448b,0xa35923162c49cf95e6bf26623385eb431ad920d3,0x92ce9be63f6ac86383ed3d59134fcb5e152dc9e6,0xa89a1278ac85367f38bdf6746658ce2b9875526e,0x00000000000000000000000000000000000000000000ef815ad51a4e1dbfdc00,1131031764557910000000000,1.13103176455791e24,1
